SPEED,ACCELERATION,ALTITUDE,CLASS
0,0,0,MHD
0,0,0.1,MHD
0,0,0.2,MHD
0,0,0.3,MHD
0,0,0.4,MHD
0,0,0.3,MHD
0,0,0.1,MHD
0,0,0.4,MHD
0,0,0.1,MHD
0,0,0.3,MHD
0,0,0.1,MHD
0,0,0.1,MHD
0,0,0.2,MHD
0,0,0.2,MHD
0,0,0.2,MHD
0,0,0.1,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0.1,MHD
0,0,-0.1,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,-0.2,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0.1,MHD
0,0,0.1,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0.1,MHD
0,0,0.1,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0.1,MHD
0,0,0,MHD
0,0,-0.1,MHD
0,0,-0.1,MHD
0,0,-0.1,MHD
0,0,0,MHD
0,0,0.1,MHD
0,0,0.2,MHD
0,0,-0.1,MHD
0,0,-0.8,MHD
0,0,-0.1,MHD
0,0,-0.1,MHD
0,0,0.1,MHD
0,0,-0.1,MHD
0,0,0,MHD
0,0,-0.1,MHD
0,0,0.1,MHD
0,0,-0.3,MHD
0,0,0.1,MHD
0,0,0.1,MHD
0,0,0.2,MHD
0,0,-0.1,MHD
0,0,4,MHD
0,0,0.1,MHD
0,0,0.1,MHD
0,0,0,MHD
0,0,-0.1,MHD
0,0,0.1,MHD
0,0,-0.7,MHD
0,0,0,MHD
0,0,-0.1,MHD
0,0,0.2,MHD
0,0,3.1,MHD
0,0,1.8,MHD
0,0,0,MHD
0,0,-0.1,MHD
0,0,0,MHD
0,0,1.1,MHD
0,0,0,MHD
0,0,-0.1,MHD
4.1832,1.2,0,MHD
3.906,-0.1,0,MHD
3.4704,-0.1,0,MHD
3.042,-0.1,0,MHD
3.1608,0,0,MHD
0,-0.9,0.1,MHD
0,0,0.1,MHD
0,0,0,MHD
0,0,0.1,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0.1,MHD
0,0,0.2,MHD
0,0,0.2,MHD
0,0,0,MHD
0,0,0.3,MHD
0,0,0.3,MHD
0,0,0.1,MHD
0,0,0,MHD
0,0,0.2,MHD
0,0,0.1,MHD
0,0,0.2,MHD
0,0,0.2,MHD
0,0,0.1,MHD
0,0,0.3,MHD
0,0,0.1,MHD
0,0,0.1,MHD
0,0,0,MHD
0,0,-0.4,MHD
0,0,0.2,MHD
0,0,-0.6,MHD
0,0,-0.1,MHD
0,0,0,MHD
0,0,0.1,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0.1,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0.2,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,-0.1,MHD
0,0,0,MHD
0,0,-0.1,MHD
0,0,-0.1,MHD
0,0,-0.1,MHD
0,0,-2.2,MHD
0,0,-0.2,MHD
0,0,-0.2,MHD
0,0,-2.2,MHD
0,0,-0.3,MHD
0,0,-0.4,MHD
0,0,-0.4,MHD
0,0,-0.4,MHD
0,0,-0.4,MHD
0,0,-0.4,MHD
0,0,-0.4,MHD
0,0,-0.3,MHD
0,0,-0.3,MHD
0,0,-0.9,MHD
0,0,-0.3,MHD
0,0,-0.4,MHD
0,0,-0.3,MHD
0,0,-0.4,MHD
0,0,-0.3,MHD
0,0,-0.4,MHD
9.7668,2.7,-0.3,MHD
10.9152,0.3,-0.3,MHD
11.7,0.2,-0.4,MHD
12.42,0.2,-0.4,MHD
13.2984,0.2,-0.6,MHD
15.2532,0.3,-0.9,MHD
16.3584,0.3,-0.5,MHD
17.4672,0.3,-0.8,MHD
18.2952,0.1,-0.6,MHD
18.4068,0,-0.7,MHD
18.3816,0,-0.6,MHD
18.0396,-0.1,-0.6,MHD
17.6328,-0.1,-0.6,MHD
0,0,-0.3,MHD
0,0,-0.4,MHD
0,0,-0.5,MHD
0,0,-0.6,MHD
0,0,-0.5,MHD
0,0,-0.6,MHD
0,0,-0.6,MHD
0,0,-0.5,MHD
0,0,-0.6,MHD
0,0,-0.5,MHD
6.5088,1.8,-0.5,MHD
0,-1.8,-0.5,MHD
0,0,-0.6,MHD
0,0,-0.5,MHD
0,0,-0.6,MHD
0,0,-0.5,MHD
0,0,-0.5,MHD
0,0,-0.6,MHD
0,0,-0.5,MHD
0,0,-0.4,MHD
0,0,-0.5,MHD
0,0,-0.4,MHD
0,0,-0.4,MHD
0,0,-0.4,MHD
0,0,-0.3,MHD
0,0,-0.4,MHD
0,0,-0.3,MHD
0,0,-0.3,MHD
0,0,-0.6,MHD
0,0,-0.6,MHD
0,0,-0.5,MHD
0,0,-0.6,MHD
0,0,-0.5,MHD
0,0,-0.6,MHD
0,0,-0.5,MHD
0,0,-0.6,MHD
0,0,-0.5,MHD
0,0,-0.5,MHD
0,0,-0.5,MHD
0,0,-0.6,MHD
0,0,-0.4,MHD
0,0,-0.5,MHD
0,0,-1.9,MHD
0,0,-0.3,MHD
0,0,-0.4,MHD
0,0,-0.5,MHD
0,0,-0.3,MHD
0,0,-0.3,MHD
0,0,-0.1,MHD
0,0,0.3,MHD
0,0,0.1,MHD
0,0,0,MHD
0,0,0.2,MHD
0,0,0,MHD
0,0,-0.1,MHD
0,0,-0.2,MHD
0,0,-0.1,MHD
0,0,-0.1,MHD
0,0,-0.2,MHD
0,0,-0.1,MHD
0,0,0,MHD
0,0,0,MHD
0,0,-0.1,MHD
0,0,0,MHD
0,0,0,MHD
21.0564,0.6,0,MHD
19.4868,-0.4,0,MHD
19.512,0,0.1,MHD
18.7092,-0.2,0,MHD
18.8928,0.1,-0.1,MHD
19.368,0.1,0,MHD
20.2356,0.2,-0.1,MHD
24.8976,1.3,0.2,MHD
25.7616,0.2,0.2,MHD
25.6284,0,0.3,MHD
27.1116,0.4,0.3,MHD
30.6432,1,0.2,MHD
29.4156,-0.3,0.1,MHD
28.3788,-0.3,0.2,MHD
27.4932,-0.2,0.3,MHD
28.6704,0.3,0,MHD
27.8136,-0.2,0.2,MHD
23.6772,-1.1,0.2,MHD
19.62,-1.1,-0.1,MHD
18.1332,-0.4,0.1,MHD
16.3944,-0.5,0.1,MHD
15.2604,-0.3,0.2,MHD
15.9588,0.2,0.2,MHD
13.086,-0.8,-0.1,MHD
13.878,0.2,0,MHD
14.7492,0.2,-0.1,MHD
14.6088,0,-0.1,MHD
14.0004,-0.2,0.1,MHD
14.6412,0.2,0.1,MHD
15.0156,0.1,-0.1,MHD
17.136,0.6,0,MHD
17.766,0.2,-0.1,MHD
15.4872,-0.6,-0.2,MHD
18.3096,0.8,1.1,MHD
15.4476,-0.8,0.1,MHD
13.122,-0.6,0.3,MHD
11.7864,-0.4,0.2,MHD
10.5192,-0.4,0.4,MHD
9.4068,-0.3,0,MHD
6.2028,-0.9,0,MHD
9.8604,1,-0.1,MHD
7.326,-0.7,0.3,MHD
7.3512,0,0.3,MHD
6.372,-0.3,0.2,MHD
6.0696,-0.1,-0.5,MHD
7.9704,0.5,0.1,MHD
7.6752,-0.1,0.5,MHD
8.6544,0.3,0.5,MHD
7.4736,-0.3,0.2,MHD
5.6304,-0.5,0.5,MHD
0,-1.6,1.3,MHD
0,0,0.2,MHD
0,0,0.2,MHD
6.8544,1.9,0.2,MHD
9.4824,0.7,0.6,MHD
8.6616,-0.2,2.8,MHD
5.8464,-0.8,0.4,MHD
6.7644,0.3,0.2,MHD
6.3072,-0.1,3.4,MHD
4.5684,-0.5,0.5,MHD
4.662,0,0.6,MHD
5.4,0.2,3.8,MHD
4.374,-0.3,0.8,MHD
4.3344,0,0.7,MHD
4.3668,0,0.5,MHD
0,-1.2,3.4,MHD
0,0,0.3,MHD
0.486,0.1,0.4,MHD
0,0,0.3,MHD
0,0,0.5,MHD
0,0,0,MHD
0.4824,0.1,0.8,MHD
0.4608,0,4,MHD
0.4284,0,0.3,MHD
0.3888,0,0.4,MHD
0.3852,0,0.3,MHD
0.4104,0,0.3,MHD
0,-0.1,0.4,MHD
0,0,0.4,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0.5076,0.1,1.8,MHD
6.6348,1.7,0.2,MHD
9.36,0.8,1.8,MHD
7.668,-0.5,0.3,MHD
9.0108,0.4,0.3,MHD
12.0384,0.8,0.4,MHD
8.316,-1,-2.2,MHD
6.2892,-0.6,2.6,MHD
0,0,0,MHD
0,0,-1.2,MHD
0,0,-0.3,MHD
0,0,-0.4,MHD
0,0,-0.3,MHD
0,0,0,MHD
0,0,-0.1,MHD
0,0,-0.3,MHD
1.116,0.3,-1.3,MHD
0.612,-0.1,0,MHD
2.772,0.6,0,MHD
2.88,0,0.3,MHD
0,-0.8,0.2,MHD
0,0,-0.1,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0.2,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
2.628,0.7,-1.4,MHD
1.116,-0.4,0.3,MHD
0,-0.3,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0.54,0.2,0.2,MHD
0,-0.2,-1.3,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0.1,MHD
0,0,0.2,MHD
0,0,0.4,MHD
0,0,0.2,MHD
0,0,0,MHD
0,0,0,MHD
2.16,0.6,0.2,MHD
1.548,-0.2,0.4,MHD
0,-0.4,-0.2,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
2.376,0.7,0.3,MHD
0,-0.7,0,MHD
2.88,0.8,0.1,MHD
0,-0.8,0.2,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
1.332,0.4,0.3,MHD
2.196,0.2,-0.8,MHD
1.584,-0.2,0.2,MHD
2.628,0.3,-1.4,MHD
4.464,0.5,-0.6,MHD
1.764,-0.8,-1.8,MHD
1.836,0,0.4,MHD
0.864,-0.3,0.3,MHD
0,-0.2,-0.1,MHD
1.476,0.4,0.4,MHD
0,-0.4,0,MHD
0,0,-0.1,MHD
0,0,0,MHD
1.512,0.4,-0.1,MHD
0,-0.4,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0.792,0.2,0.3,MHD
0,-0.2,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0.756,0.2,0,MHD
1.944,0.3,-0.5,MHD
0,-0.5,-0.1,MHD
0,0,0,MHD
0,0,0,MHD
1.08,0.3,0.2,MHD
2.88,0.5,0,MHD
4.212,0.4,0,MHD
3.708,-0.1,-0.1,MHD
3.744,0,-0.2,MHD
3.924,0.1,-0.4,MHD
4.032,0,-0.2,MHD
4.14,0,-0.4,MHD
6.66,0.7,0.2,MHD
1.98,-1.3,-0.2,MHD
0,-0.6,-0.1,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
1.008,0.3,-0.2,MHD
0,-0.3,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,-0.1,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0.1,MHD
0,0,-0.4,MHD
0,0,-0.3,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0.1,MHD
1.98,0.6,0.2,MHD
0.756,-0.3,-0.1,MHD
0,-0.2,0,MHD
0,0,0,MHD
1.044,0.3,0.1,MHD
0,-0.3,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
1.296,0.4,-0.4,MHD
1.908,0.2,0.6,MHD
2.016,0,0.2,MHD
1.296,-0.2,-0.1,MHD
0,-0.4,0.2,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0.684,0.2,-0.2,MHD
0.9,0.1,-0.1,MHD
0,-0.3,0.4,MHD
0,0,-0.1,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0.1,MHD
0.612,0.2,-0.6,MHD
0,-0.2,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
1.008,0.3,0.2,MHD
1.332,0.1,0.2,MHD
0.936,-0.1,-0.1,MHD
0,-0.3,0.2,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0.1,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
2.052,0.6,-0.1,MHD
0.864,-0.3,0.5,MHD
0.72,0,0.3,MHD
0.54,-0.1,0.1,MHD
0,-0.2,0,MHD
0.936,0.3,0.4,MHD
0.972,0,-0.4,MHD
0.684,-0.1,-0.2,MHD
1.152,0.1,0.2,MHD
0,-0.3,-0.1,MHD
0,0,0,MHD
1.224,0.3,-0.3,MHD
0,-0.3,-0.8,MHD
0,0,-0.2,MHD
0.684,0.2,1.1,MHD
0,-0.2,0,MHD
0,0,0.1,MHD
0,0,0,MHD
0,0,0.4,MHD
0.54,0.2,0.3,MHD
0,-0.2,0.1,MHD
0.648,0.2,0.2,MHD
0,-0.2,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0.3,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0.1,MHD
0.9,0.3,-0.2,MHD
0,-0.3,-1.2,MHD
0,0,-0.1,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,-0.5,MHD
0,0,-0.3,MHD
0,0,0,MHD
0,0,-0.1,MHD
1.044,0.3,-0.3,MHD
2.628,0.4,-0.3,MHD
2.232,-0.1,-0.1,MHD
2.016,-0.1,-0.2,MHD
1.764,-0.1,-0.1,MHD
0,-0.5,-0.6,MHD
0.648,0.2,0.2,MHD
0,-0.2,0.3,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0.9,0.3,0.1,MHD
2.952,0.6,0.6,MHD
3.204,0.1,0.9,MHD
3.096,0,0.4,MHD
1.872,-0.3,0.7,MHD
1.728,0,0.7,MHD
1.296,-0.1,0,MHD
0,-0.4,-0.1,MHD
0,0,0,MHD
1.692,0.5,0.2,MHD
0.972,-0.2,0.1,MHD
0,-0.3,-0.4,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0.972,0.3,0.1,MHD
1.44,0.1,0.4,MHD
0,-0.4,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
1.152,0.3,0.1,MHD
2.34,0.3,0.2,MHD
2.268,0,0,MHD
1.836,-0.1,0.2,MHD
2.664,0.2,0.3,MHD
1.8,-0.2,0.4,MHD
1.908,0,-0.4,MHD
1.512,-0.1,-0.1,MHD
0.756,-0.2,-0.4,MHD
0,-0.2,0,MHD
0,0,0,MHD
0,0,-0.3,MHD
0,0,0.3,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
1.08,0.3,-0.3,MHD
2.232,0.3,-0.1,MHD
1.836,-0.1,-0.2,MHD
2.448,0.2,-0.3,MHD
2.916,0.1,0,MHD
3.168,0.1,-0.3,MHD
3.384,0.1,0.1,MHD
3.168,-0.1,-0.1,MHD
3.816,0.2,-0.3,MHD
3.132,-0.2,-0.5,MHD
2.736,-0.1,0.2,MHD
2.448,-0.1,-0.3,MHD
2.412,0,-0.3,MHD
2.412,0,-0.3,MHD
1.728,-0.2,-0.2,MHD
2.16,0.1,-0.5,MHD
0.9,-0.4,-0.4,MHD
0,-0.3,-0.3,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,-0.4,MHD
0.54,0.2,-0.1,MHD
0,-0.2,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0.756,0.2,0.1,MHD
1.116,0.1,-0.5,MHD
3.168,0.6,0,MHD
3.204,0,-0.5,MHD
2.916,-0.1,0,MHD
2.916,0,0,MHD
1.548,-0.4,-0.1,MHD
1.584,0,-0.1,MHD
1.8,0.1,-0.1,MHD
3.096,0.4,0,MHD
3.168,0,0.2,MHD
2.664,-0.1,0.2,MHD
1.26,-0.4,-0.3,MHD
2.88,0.5,-0.5,MHD
1.332,-0.4,0.2,MHD
0,-0.4,0.1,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0.1,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
1.836,0.5,0.7,MHD
0.792,-0.3,0.5,MHD
1.62,0.2,0.1,MHD
0,-0.5,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0,0,0,MHD
0.54,0.2,0.1,MHD
0,-0.2,0,MHD
0,0,0,MHD
0,0,-0.2,MHD
0.72,0.2,-0.2,MHD
0,-0.2,0.1,MHD
1.764,0.5,0.5,MHD
2.484,0.2,0.3,MHD
1.836,-0.2,0.5,MHD
2.556,0.2,0.1,MHD
1.476,-0.3,0.5,MHD
1.296,-0.1,0.5,MHD
1.692,0.1,-0.1,MHD
3.888,0.6,0.5,MHD
4.68,0.2,-0.2,MHD
5.184,0.1,0,MHD
5.904,0.2,-0.2,MHD
6.624,0.2,0.1,MHD
6.048,-0.2,0.1,MHD
6.444,0.1,0.1,MHD
7.128,0.2,0.4,MHD
7.884,0.2,0.2,MHD
7.632,-0.1,-0.3,MHD
8.532,0.3,0.4,MHD
5.508,-0.8,-0.9,MHD
5.472,0,0.1,MHD
5.76,0.1,0.1,MHD
5.94,0,-0.2,MHD
6.084,0,-0.4,MHD
5.868,-0.1,-0.6,MHD
6.696,0.2,-0.2,MHD
5.652,-0.3,-0.6,MHD
7.524,0.5,-0.2,MHD
8.46,0.3,0.1,MHD
9.108,0.2,-0.2,MHD
9.396,0.1,0.4,MHD
9.072,-0.1,0.4,MHD
8.892,0,0.3,MHD
9.252,0.1,0.3,MHD
9.936,0.2,0.3,MHD
10.224,0.1,3,MHD
11.196,0.3,0.5,MHD
10.764,-0.1,0.1,MHD
10.296,-0.1,1,MHD
10.08,-0.1,0.5,MHD
9.9,0,0.6,MHD
9.108,-0.2,0.1,MHD
9.936,0.2,-0.1,MHD
10.368,0.1,0.3,MHD
10.656,0.1,0.3,MHD
11.304,0.2,0,MHD
11.988,0.2,0.2,MHD
12.816,0.2,0,MHD
13.968,0.3,0.1,MHD
14.832,0.2,0.3,MHD
14.688,0,0.2,MHD
15.516,0.2,0.5,MHD
13.968,-0.4,0.2,MHD
14.724,0.2,0.1,MHD
16.668,0.5,0.2,MHD
13.968,-0.8,-0.2,MHD
16.488,0.7,0.5,MHD
15.624,-0.2,0.3,MHD
16.776,0.3,0.1,MHD
15.84,-0.3,0.1,MHD
15.876,0,0.4,MHD
13.896,-0.6,-0.3,MHD
16.344,0.7,0.1,MHD
14.688,-0.5,-0.7,MHD
14.04,-0.2,0.4,MHD
14.328,0.1,-0.6,MHD
14.184,0,-0.3,MHD
10.224,-1.1,-0.1,MHD
8.496,-0.5,-0.2,MHD
8.748,0.1,0.6,MHD
10.548,0.5,-0.4,MHD
8.604,-0.5,0.1,MHD
7.848,-0.2,-0.2,MHD
5.868,-0.6,-1,MHD
4.356,-0.4,-0.7,MHD
4.5,0,-1.2,MHD
6.084,0.4,-0.4,MHD
4.716,-0.4,-1.5,MHD
5.688,0.3,-0.1,MHD
3.132,-0.7,-0.4,MHD
1.728,-0.4,-0.9,MHD
2.232,0.1,0.3,MHD
1.368,-0.2,-0.7,MHD
5.544,1.2,-0.6,MHD
7.452,0.5,0.5,MHD
8.172,0.2,0.1,MHD
7.452,-0.2,0.1,MHD
9.864,0.7,0.3,MHD
8.244,-0.5,0.3,MHD
6.732,-0.4,-0.4,MHD
7.848,0.3,0.6,MHD
10.692,0.8,0,MHD
7.812,-0.8,0.6,MHD
11.412,1,-0.5,MHD
13.176,0.5,0.9,MHD
14.364,0.3,0.4,MHD
13.356,-0.3,0.1,MHD
12.708,-0.2,0.5,MHD
12.276,-0.1,-0.4,MHD
16.2,1.1,0,MHD
17.136,0.3,-0.1,MHD
17.784,0.2,-0.5,MHD
18.9,0.3,0.1,MHD
18.324,-0.2,0.2,MHD
18.576,0.1,0.3,MHD
18.18,-0.1,0,MHD
16.704,-0.4,-0.2,MHD
15.12,-0.4,-0.5,MHD
13.428,-0.5,0.1,MHD
12.456,-0.3,0.9,MHD
7.488,-1.4,0.5,MHD
5.688,-0.5,0.2,MHD
4.68,-0.3,-0.1,MHD
4.644,0,0.1,MHD
6.336,0.5,-0.3,MHD
7.488,0.3,-0.1,MHD
7.272,-0.1,-0.1,MHD
8.316,0.3,0.1,MHD
9.864,0.4,0.1,MHD
10.872,0.3,0.4,MHD
10.584,-0.1,0.5,MHD
8.532,-0.6,0.2,MHD
9.756,0.3,0,MHD
9.864,0,0.1,MHD
11.952,0.6,0.3,MHD
7.236,-1.3,0.6,MHD
8.784,0.4,-0.2,MHD
12.24,1,1.5,MHD
11.304,-0.3,0.6,MHD
9.36,-0.5,-0.5,MHD
9.828,0.1,0.2,MHD
7.848,-0.6,-0.9,MHD
15.3,2.1,-0.3,MHD
15.696,0.1,0.1,MHD
14.4,-0.4,0.2,MHD
14.76,0.1,0.6,MHD
13.104,-0.5,0,MHD
13.536,0.1,-0.3,MHD
13.32,-0.1,0,MHD
12.024,-0.4,0.3,MHD
11.844,0,-1.1,MHD
12.06,0.1,-0.2,MHD
13.572,0.4,-0.1,MHD
15.696,0.6,0.8,MHD
18.324,0.7,0.7,MHD
16.236,-0.6,0,MHD
11.196,-1.4,0.3,MHD
13.824,0.7,0.8,MHD
16.416,0.7,-0.2,MHD
15.084,-0.4,-1,MHD
14.22,-0.2,0.3,MHD
13.212,-0.3,0.9,MHD
11.988,-0.3,0.4,MHD
15.876,1.1,-1.1,MHD
14.22,-0.5,0.5,MHD
16.236,0.6,0,MHD
16.74,0.1,-1.1,MHD
17.244,0.1,-0.1,MHD
18,0.2,-0.3,MHD
18.36,0.1,0.2,MHD
19.224,0.2,0,MHD
19.548,0.1,0.6,MHD
20.304,0.2,-0.5,MHD
20.16,0,-0.3,MHD
20.808,0.2,0.1,MHD
19.728,-0.3,0.4,MHD
18.972,-0.2,-0.2,MHD
18.72,-0.1,-0.2,MHD
19.08,0.1,0,MHD
19.296,0.1,0,MHD
19.944,0.2,-0.2,MHD
20.232,0.1,0.4,MHD
20.484,0.1,0.1,MHD
20.484,0,-0.1,MHD
20.304,-0.1,0,MHD
20.412,0,-0.1,MHD
21.24,0.2,-1.2,MHD
21.816,0.2,-0.1,MHD
21.6,-0.1,0.6,MHD
21.024,-0.2,0.1,MHD
20.412,-0.2,-0.2,MHD
20.268,0,-0.1,MHD
20.556,0.1,-0.1,MHD
21.348,0.2,-0.2,MHD
22.392,0.3,0.5,MHD
22.32,0,0.2,MHD
22.176,0,0.1,MHD
22.644,0.1,-0.1,MHD
22.284,-0.1,0,MHD
21.708,-0.2,0.5,MHD
20.772,-0.3,0.7,MHD
21.312,0.2,0.4,MHD
20.952,-0.1,0.6,MHD
21.312,0.1,-0.5,MHD
17.568,-1,-0.6,MHD
17.82,0.1,0.3,MHD
15.948,-0.5,0.6,MHD
15.264,-0.2,-0.1,MHD
16.38,0.3,0,MHD
18.288,0.5,0.5,MHD
18.576,0.1,-0.1,MHD
18.684,0,-0.6,MHD
18.576,0,0.2,MHD
18.576,0,0.1,MHD
18.36,-0.1,0.3,MHD
17.28,-0.3,0.1,MHD
17.064,-0.1,0.1,MHD
16.38,-0.2,0,MHD
17.244,0.2,0.7,MHD
17.82,0.2,0.6,MHD
17.748,0,0.2,MHD
19.188,0.4,0.3,MHD
